Order_ID,Order_Date,Customer_ID,Customer_Name,Product,Category,Region,City,Quantity,Sales,Profit
ORD04182,25-10-2025,CUST1658,Melissa Warner,Keyboard,Electronics,North,Ahmedabad,1,1200,197.68
ORD04183,12-04-2024,CUST1549,Cody Morris,Printer,Office Supplies,East,Hyderabad,7,63000,6349.11
ORD04184,17-05-2024,CUST1169,Carla Reid DDS,Mouse,Electronics,North,Mumbai,5,2500,511.06
ORD04185,27-11-2024,CUST1273,Katie Mitchell,Chair,Furniture,North,Mumbai,4,28000,5732.97
ORD04186,08-07-2025,CUST1212,Roger Moss,Mouse,Electronics,West,Delhi,3,1500,318.7
ORD04187,08-02-2025,CUST1942,Mary Donaldson,Monitor,Electronics,East,Hyderabad,1,12000,1808.81
ORD04188,11-01-2024,CUST1431,Paul Brown,Printer,Office Supplies,West,Kolkata,1,9000,1025.45
ORD04189,21-01-2025,CUST1147,Gregory Quinn,Mouse,Electronics,East,Delhi,4,2000,512.73
ORD04190,06-12-2025,CUST1858,Sabrina Miller,Printer,Office Supplies,North,Kolkata,7,63000,6882.9
ORD04191,12-02-2024,CUST1288,Michelle Smith,Keyboard,Electronics,West,Delhi,2,2400,479.71
ORD04192,11-08-2025,CUST1227,Anita Chapman,Chair,Furniture,North,Ahmedabad,2,14000,3502.11
ORD04193,01-11-2025,CUST1336,Heather Becker,Keyboard,Electronics,West,Pune,7,8400,2027.71
ORD04194,25-08-2025,CUST1627,Andrea Baker,Notebook,Office Supplies,North,Kolkata,8,800,210.99
ORD04195,02-12-2025,CUST1770,Joanne Harmon,Laptop,Electronics,South,Delhi,6,300000,61060.74
ORD04196,05-08-2025,CUST1033,Mr. Phillip Edwards,Notebook,Office Supplies,West,Delhi,5,500,176.65
ORD04197,08-11-2025,CUST1117,Mrs. Laurie Williams MD,Monitor,Electronics,West,Delhi,5,60000,7005.72
ORD04198,17-01-2025,CUST1572,Joel Mclean,Mouse,Electronics,North,Ahmedabad,2,1000,251.34
ORD04199,20-04-2025,CUST1977,Valerie Ford,Notebook,Office Supplies,North,Hyderabad,3,300,94.3
ORD04200,06-12-2024,CUST1944,Jodi Thomas,Chair,Furniture,South,Mumbai,3,21000,4046.28
ORD04201,15-12-2024,CUST1975,Jennifer Johnson,Monitor,Electronics,South,Kolkata,7,84000,14328.41
ORD04202,09-03-2025,CUST1585,Eugene Fritz,Laptop,Electronics,North,Hyderabad,3,150000,21722.56
ORD04203,24-05-2024,CUST1885,Jennifer Smith,Desk,Furniture,South,Ahmedabad,5,75000,9077.75
ORD04204,01-11-2024,CUST1196,Mary Thompson,Desk,Furniture,North,Delhi,4,60000,8305.94
ORD04205,30-11-2024,CUST1871,Catherine Davis,Notebook,Office Supplies,North,Hyderabad,6,600,174.45
ORD04206,21-01-2025,CUST1587,Chris Rogers,Chair,Furniture,South,Chennai,6,42000,13135.14
ORD04207,24-03-2024,CUST1311,James Torres,Mouse,Electronics,North,Mumbai,1,500,134.82
ORD04208,08-08-2025,CUST1338,Kirsten Perez,Keyboard,Electronics,East,Hyderabad,4,4800,781.09
ORD04209,09-09-2025,CUST1464,Dr. Jeffrey Valentine,Laptop,Electronics,North,Hyderabad,4,200000,32519.7
ORD04210,17-12-2025,CUST1027,Wayne Brown,Printer,Office Supplies,South,Delhi,2,18000,2185.58
ORD04211,28-02-2024,CUST1914,Andrea Morris,Desk,Furniture,East,Mumbai,7,105000,12602.4
ORD04212,16-12-2025,CUST1391,Dylan Young,Keyboard,Electronics,North,Chennai,5,6000,1495.25
ORD04213,25-08-2024,CUST1779,Regina Butler,Mouse,Electronics,East,Ahmedabad,7,3500,656.06
ORD04214,22-09-2024,CUST1118,Eric Moore,Monitor,Electronics,West,Kolkata,8,96000,13408
ORD04215,22-03-2025,CUST1878,Melinda Patterson,Printer,Office Supplies,North,Delhi,8,72000,8779.69
ORD04216,28-11-2024,CUST1964,Carl Campbell,Notebook,Office Supplies,West,Ahmedabad,5,500,125.2
ORD04217,15-02-2024,CUST1233,Renee Shields,Mouse,Electronics,South,Bengaluru,8,4000,1017.44
ORD04218,07-04-2025,CUST1341,Wesley Brown,Chair,Furniture,West,Pune,7,49000,14075.86
ORD04219,05-11-2024,CUST1555,Jason Clark,Desk,Furniture,East,Delhi,2,30000,4203.68
ORD04220,10-08-2024,CUST1863,David Wiggins,Chair,Furniture,North,Mumbai,8,56000,15893.04
ORD04221,15-12-2024,CUST1865,Thomas Kaufman,Desk,Furniture,East,Bengaluru,7,105000,8967.67
ORD04222,20-08-2025,CUST1912,Kristen Ray,Printer,Office Supplies,East,Pune,1,9000,875.71
ORD04223,17-04-2024,CUST1110,Cory Martinez,Printer,Office Supplies,North,Hyderabad,7,63000,7554.79
ORD04224,05-04-2025,CUST1370,Mark Maddox,Printer,Office Supplies,East,Chennai,7,63000,5569.23
ORD04225,08-06-2025,CUST1578,Kevin Young,Notebook,Office Supplies,West,Bengaluru,6,600,175.82
ORD04226,03-08-2024,CUST1303,Katherine Harrison,Keyboard,Electronics,East,Pune,7,8400,1864.59
ORD04227,15-09-2025,CUST1519,Jorge Davis,Laptop,Electronics,East,Kolkata,4,200000,37727.35
ORD04228,20-03-2025,CUST1388,Loretta Miller,Desk,Furniture,South,Kolkata,7,105000,8906.24
ORD04229,23-02-2025,CUST1800,Lance Macdonald DVM,Mouse,Electronics,West,Delhi,4,2000,445.12
ORD04230,25-03-2025,CUST1610,Jerry Waters,Printer,Office Supplies,East,Hyderabad,8,72000,8886.4
ORD04231,20-02-2025,CUST1147,Desiree Thomas,Laptop,Electronics,West,Ahmedabad,4,200000,37501.27
ORD04232,30-03-2025,CUST1071,Amy Wright,Printer,Office Supplies,North,Delhi,8,72000,7585.6
ORD04233,06-05-2024,CUST1133,Erin Summers,Printer,Office Supplies,West,Bengaluru,4,36000,4654.85
ORD04234,30-10-2025,CUST1938,Mr. Don Flores,Keyboard,Electronics,South,Pune,1,1200,226.59
ORD04235,01-12-2025,CUST1964,Miss Kimberly Holloway,Monitor,Electronics,South,Delhi,3,36000,4531.12
ORD04236,23-08-2024,CUST1258,Tina Harper,Keyboard,Electronics,East,Kolkata,4,4800,1027.27
ORD04237,29-01-2024,CUST1854,Nicholas Moss,Laptop,Electronics,West,Pune,7,350000,74884.14
ORD04238,18-12-2024,CUST1670,Robert Campbell,Monitor,Electronics,South,Ahmedabad,1,12000,1690.73
ORD04239,05-02-2025,CUST1330,Jenny Cardenas,Desk,Furniture,South,Pune,8,120000,14725.6
ORD04240,05-09-2024,CUST1493,Dean Thomas,Mouse,Electronics,North,Delhi,3,1500,331.16
ORD04241,23-07-2025,CUST1344,Matthew Farmer,Notebook,Office Supplies,East,Hyderabad,5,500,127.84
ORD04242,15-08-2025,CUST1646,John Browning,Desk,Furniture,North,Pune,4,60000,5500.66
ORD04243,14-11-2024,CUST1926,Mario Peters,Keyboard,Electronics,South,Delhi,6,7200,1310.45
ORD04244,24-02-2025,CUST1778,Olivia Rodriguez,Desk,Furniture,East,Bengaluru,4,60000,9249.52
ORD04245,06-05-2025,CUST1570,Donald Mccarthy,Desk,Furniture,West,Hyderabad,6,90000,12748.63
ORD04246,13-02-2024,CUST1234,Christopher Anderson,Notebook,Office Supplies,South,Bengaluru,1,100,33.22
ORD04247,07-05-2025,CUST1035,Becky Parrish,Mouse,Electronics,North,Chennai,4,2000,542.36
ORD04248,29-08-2025,CUST1794,Jackie Stewart,Notebook,Office Supplies,South,Hyderabad,7,700,263.24
ORD04249,15-06-2025,CUST1508,Krista Fuller,Printer,Office Supplies,South,Mumbai,3,27000,3379.89
ORD04250,04-08-2025,CUST1370,Jennifer Nguyen,Chair,Furniture,West,Bengaluru,3,21000,6212.53
ORD04251,14-08-2025,CUST1401,Amanda Campbell,Mouse,Electronics,East,Pune,8,4000,1099.5
ORD04252,18-07-2024,CUST1778,Laura Ware,Mouse,Electronics,South,Delhi,7,3500,542.85
ORD04253,21-03-2024,CUST1718,Mitchell Anderson,Printer,Office Supplies,North,Bengaluru,1,9000,640.47
ORD04254,22-03-2024,CUST1153,Barry Hernandez,Printer,Office Supplies,North,Bengaluru,5,45000,4063.88
ORD04255,15-05-2025,CUST1369,Teresa Young,Keyboard,Electronics,East,Chennai,1,1200,179.85
ORD04256,26-06-2025,CUST1510,Valerie Morgan,Chair,Furniture,South,Mumbai,2,14000,3286.53
ORD04257,14-05-2024,CUST1895,Paul Vasquez,Laptop,Electronics,West,Chennai,5,250000,42456.35
ORD04258,19-02-2025,CUST1697,Kelly May,Laptop,Electronics,West,Pune,2,100000,16439.53
ORD04259,23-08-2024,CUST1888,Christopher Carson,Chair,Furniture,West,Delhi,3,21000,6274.5
ORD04260,09-07-2025,CUST1954,Joan Wilson,Printer,Office Supplies,South,Ahmedabad,6,54000,4727.23
ORD04261,20-05-2025,CUST1145,Debbie Allen,Laptop,Electronics,South,Ahmedabad,6,300000,54249.11
ORD04262,31-03-2024,CUST1885,Kristin Williams,Notebook,Office Supplies,East,Chennai,1,100,28.67
ORD04263,14-02-2025,CUST1497,Courtney Williams,Printer,Office Supplies,North,Pune,3,27000,2261.17
ORD04264,16-04-2025,CUST1007,David Hernandez,Desk,Furniture,North,Chennai,2,30000,3861.28
ORD04265,23-05-2025,CUST1623,Kathryn Morris,Laptop,Electronics,West,Bengaluru,2,100000,18707.36
ORD04266,08-08-2025,CUST1133,Meagan Smith,Laptop,Electronics,North,Mumbai,3,150000,24576.44
ORD04267,20-08-2024,CUST1721,Katherine Caldwell,Keyboard,Electronics,South,Hyderabad,6,7200,1117.15
ORD04268,21-07-2024,CUST1772,Krista Williams,Laptop,Electronics,West,Chennai,5,250000,47034.43
ORD04269,08-10-2025,CUST1930,Christine Aguilar,Keyboard,Electronics,East,Chennai,2,2400,434.98
ORD04270,04-08-2024,CUST1821,Michael Perkins,Mouse,Electronics,West,Mumbai,2,1000,210.68
ORD04271,22-04-2025,CUST1342,Steven Martin,Chair,Furniture,West,Pune,3,21000,6741.83
ORD04272,02-11-2024,CUST1574,Joshua Herman,Mouse,Electronics,West,Ahmedabad,5,2500,686.86
ORD04273,20-12-2024,CUST1615,Diana Hawkins,Notebook,Office Supplies,North,Ahmedabad,3,300,83.82
ORD04274,11-08-2025,CUST1975,Caitlin Harris,Mouse,Electronics,West,Hyderabad,3,1500,290.48
ORD04275,17-04-2025,CUST1491,Felicia Murphy,Monitor,Electronics,South,Pune,7,84000,14174.6
ORD04276,21-07-2024,CUST1644,Bryan Mitchell,Chair,Furniture,East,Pune,4,28000,7568.5
ORD04277,20-01-2025,CUST1370,Larry Curtis,Printer,Office Supplies,West,Mumbai,8,72000,5751.9
ORD04278,10-11-2024,CUST1228,Jennifer Lopez,Desk,Furniture,North,Bengaluru,7,105000,14510.29
ORD04279,30-06-2025,CUST1662,Robert Newton,Laptop,Electronics,North,Pune,4,200000,31036.55
ORD04280,04-03-2025,CUST1984,Christina Hudson,Keyboard,Electronics,North,Delhi,5,6000,1179.05
ORD04281,08-03-2024,CUST1429,Sandra Craig,Laptop,Electronics,East,Hyderabad,5,250000,31756.06
ORD04282,21-10-2024,CUST1900,Sabrina Ward,Monitor,Electronics,South,Kolkata,8,96000,13667.33
ORD04283,24-09-2024,CUST1608,Mark Knight,Notebook,Office Supplies,South,Delhi,3,300,69.8
ORD04284,24-08-2024,CUST1054,Darlene Dixon,Monitor,Electronics,North,Pune,7,84000,14731.09
ORD04285,31-05-2024,CUST1477,Daniel White,Laptop,Electronics,South,Mumbai,2,100000,19930.72
ORD04286,05-07-2024,CUST1405,Jonathan Cortez,Mouse,Electronics,East,Mumbai,8,4000,713.34
ORD04287,02-12-2024,CUST1431,Judith Myers,Chair,Furniture,North,Delhi,8,56000,17864.01
ORD04288,17-09-2025,CUST1816,Tammie Castillo,Mouse,Electronics,South,Ahmedabad,5,2500,426.54
ORD04289,09-11-2024,CUST1167,Rebecca Estrada,Desk,Furniture,South,Ahmedabad,5,75000,8721.23
ORD04290,11-12-2025,CUST1492,Angela Rodriguez,Desk,Furniture,West,Mumbai,7,105000,13994
ORD04291,21-01-2024,CUST1808,Andre Williams,Desk,Furniture,South,Bengaluru,4,60000,8768.35
ORD04292,21-04-2025,CUST1746,Donald Smith,Notebook,Office Supplies,South,Kolkata,3,300,103.05
ORD04293,26-07-2024,CUST1146,Nicholas Ali,Desk,Furniture,North,Delhi,1,15000,1306.12
ORD04294,09-04-2025,CUST1416,Jacob Brewer,Laptop,Electronics,North,Pune,7,350000,55463.21
ORD04295,15-05-2025,CUST1255,Natalie Watson,Chair,Furniture,East,Chennai,3,21000,5097.57
ORD04296,17-10-2024,CUST1180,Matthew Evans,Chair,Furniture,South,Mumbai,1,7000,1975.12
ORD04297,23-12-2025,CUST1767,Bryan Thomas,Notebook,Office Supplies,North,Kolkata,8,800,254.21
ORD04298,01-10-2024,CUST1968,Timothy Lucero,Printer,Office Supplies,South,Ahmedabad,6,54000,6409.02
ORD04299,13-02-2025,CUST1601,Barbara Fields,Chair,Furniture,North,Pune,4,28000,7772.42
ORD04300,18-11-2025,CUST1604,Rebecca Beard,Desk,Furniture,South,Chennai,4,60000,8233.96
ORD04301,15-08-2024,CUST1342,Carrie Rodriguez,Keyboard,Electronics,West,Ahmedabad,8,9600,1986.74
ORD04302,09-09-2024,CUST1020,Jordan Tanner,Monitor,Electronics,West,Ahmedabad,2,24000,4446.58
ORD04303,26-11-2025,CUST1213,Denise Johnson,Chair,Furniture,North,Bengaluru,6,42000,8915.88
ORD04304,02-07-2024,CUST1156,Amy Holt,Monitor,Electronics,East,Hyderabad,7,84000,11165.31
ORD04305,05-07-2025,CUST1383,James Bennett,Chair,Furniture,South,Hyderabad,1,7000,1890.22
ORD04306,21-12-2024,CUST1045,Jeffrey Owens,Keyboard,Electronics,East,Mumbai,1,1200,202.81
ORD04307,15-05-2024,CUST1334,Adam Merritt,Notebook,Office Supplies,North,Delhi,1,100,23.26
ORD04308,31-12-2024,CUST1332,Tina Walter,Printer,Office Supplies,West,Delhi,2,18000,1654.89
ORD04309,04-06-2024,CUST1916,Michelle Harris,Chair,Furniture,East,Chennai,1,7000,1512.05
ORD04310,30-08-2025,CUST1635,Michael Richmond,Notebook,Office Supplies,South,Chennai,5,500,111.41
ORD04311,26-08-2024,CUST1522,Michael Patrick,Desk,Furniture,North,Hyderabad,2,30000,2804.25
ORD04312,19-12-2024,CUST1925,Amanda Hart DVM,Mouse,Electronics,North,Chennai,2,1000,265.47
ORD04313,17-09-2024,CUST1953,Michele Conner,Monitor,Electronics,North,Hyderabad,5,60000,9600.7
ORD04314,17-11-2024,CUST1366,Natalie Mitchell,Mouse,Electronics,West,Mumbai,6,3000,736.03
ORD04315,26-06-2024,CUST1981,Jacob Hoover,Notebook,Office Supplies,South,Pune,7,700,247.49
ORD04316,16-03-2025,CUST1123,Jacqueline Winters,Notebook,Office Supplies,West,Bengaluru,4,400,85.26
ORD04317,18-03-2025,CUST1243,Kimberly Flores,Mouse,Electronics,East,Bengaluru,6,3000,815.14
ORD04318,15-03-2024,CUST1320,Jennifer Carpenter,Laptop,Electronics,North,Pune,1,50000,8774.29
ORD04319,29-07-2025,CUST1675,William Saunders,Keyboard,Electronics,West,Chennai,1,1200,213.27
ORD04320,20-03-2024,CUST1313,Michael Preston,Notebook,Office Supplies,South,Ahmedabad,8,800,234.32
ORD04321,01-06-2025,CUST1043,Jennifer Ali,Notebook,Office Supplies,North,Mumbai,1,100,37.43
ORD04322,03-03-2025,CUST1750,David Taylor,Laptop,Electronics,North,Delhi,2,100000,22497.78
ORD04323,09-06-2025,CUST1537,Maria Hayes,Monitor,Electronics,North,Ahmedabad,3,36000,5353.32
ORD04324,04-02-2025,CUST1672,Melanie Preston,Laptop,Electronics,North,Kolkata,5,250000,53079.71
ORD04325,04-06-2025,CUST1484,Thomas Mcgrath,Monitor,Electronics,East,Mumbai,2,24000,3400.48
ORD04326,16-02-2024,CUST1358,Glenn Chen,Desk,Furniture,North,Kolkata,7,105000,15858.09
ORD04327,03-07-2025,CUST1776,Sarah Berry,Desk,Furniture,South,Kolkata,7,105000,14556.12
ORD04328,13-01-2024,CUST1490,Rebecca Summers,Printer,Office Supplies,South,Hyderabad,3,27000,2738.89
ORD04329,21-07-2025,CUST1114,Rodney Gilmore,Keyboard,Electronics,East,Hyderabad,1,1200,272.26
ORD04330,26-12-2024,CUST1430,Kimberly Stone DDS,Keyboard,Electronics,East,Delhi,4,4800,935.87
ORD04331,30-12-2025,CUST1799,Joshua Dunlap,Printer,Office Supplies,North,Ahmedabad,4,36000,4090.65
ORD04332,16-06-2025,CUST1778,Melinda French,Laptop,Electronics,East,Mumbai,7,350000,66918.36
ORD04333,14-09-2025,CUST1561,Gabriel Copeland MD,Chair,Furniture,South,Kolkata,6,42000,13504.74
ORD04334,07-05-2025,CUST1269,Kelly Weiss,Printer,Office Supplies,North,Kolkata,2,18000,1541.03
ORD04335,11-03-2024,CUST1889,Gregory Russell,Notebook,Office Supplies,East,Hyderabad,7,700,203.63
ORD04336,28-12-2024,CUST1441,Ashley Bowman,Mouse,Electronics,North,Chennai,2,1000,210.1
ORD04337,06-11-2024,CUST1254,Ruben Woodard,Desk,Furniture,North,Delhi,7,105000,10386.65
ORD04338,30-05-2024,CUST1016,Aaron Leon,Printer,Office Supplies,North,Bengaluru,4,36000,3791.31
ORD04339,07-08-2024,CUST1245,Ashley Thomas,Desk,Furniture,West,Hyderabad,6,90000,10336.82
ORD04340,23-07-2024,CUST1101,Travis Allen,Printer,Office Supplies,West,Hyderabad,4,36000,2559.81
ORD04341,13-06-2024,CUST1859,Roger Weaver,Printer,Office Supplies,West,Mumbai,2,18000,1899.25
ORD04342,20-11-2025,CUST1157,Robert Johnson,Desk,Furniture,North,Mumbai,5,75000,9256.53
ORD04343,21-05-2024,CUST1976,Bryan Lopez,Keyboard,Electronics,East,Pune,5,6000,1318.65
ORD04344,29-02-2024,CUST1350,Andrea King,Desk,Furniture,East,Delhi,6,90000,7714.06
ORD04345,22-05-2025,CUST1411,Jennifer Howard,Laptop,Electronics,West,Ahmedabad,4,200000,37469.42
ORD04346,09-04-2024,CUST1401,Michael Evans,Printer,Office Supplies,South,Delhi,3,27000,2391.97
ORD04347,13-08-2024,CUST1790,Daniel Patterson,Monitor,Electronics,North,Delhi,5,60000,7643.15
ORD04348,16-11-2024,CUST1161,Karen Mendez,Laptop,Electronics,East,Ahmedabad,2,100000,15743.34
ORD04349,11-10-2024,CUST1108,John Johnson,Laptop,Electronics,West,Kolkata,8,400000,80278.93
ORD04350,31-01-2025,CUST1156,Andre Haynes,Desk,Furniture,West,Ahmedabad,5,75000,8531.89
ORD04351,21-01-2025,CUST1160,Janet Ryan,Desk,Furniture,South,Chennai,2,30000,3647.24
ORD04352,09-10-2025,CUST1413,Michael Oliver,Keyboard,Electronics,North,Delhi,8,9600,2240.24
ORD04353,12-05-2024,CUST1229,Wesley Henry,Keyboard,Electronics,East,Delhi,3,3600,611.92
ORD04354,07-04-2025,CUST1873,Andrew Freeman,Desk,Furniture,North,Bengaluru,7,105000,14441.3
ORD04355,15-06-2025,CUST1577,Karen Stephens,Desk,Furniture,North,Pune,2,30000,3944.08
ORD04356,03-06-2025,CUST1903,Nathaniel Baldwin,Mouse,Electronics,North,Chennai,3,1500,383.9
ORD04357,14-02-2024,CUST1726,Jordan Curry,Mouse,Electronics,North,Bengaluru,7,3500,724.98
ORD04358,20-07-2025,CUST1300,William Johnson,Monitor,Electronics,East,Hyderabad,3,36000,5360.46
ORD04359,02-03-2025,CUST1084,Richard Bond,Laptop,Electronics,East,Bengaluru,7,350000,74327.05
ORD04360,18-07-2025,CUST1829,Jason Smith,Printer,Office Supplies,East,Pune,7,63000,6721.47
ORD04361,12-06-2024,CUST1818,Scott Norman,Chair,Furniture,East,Bengaluru,3,21000,3721.66
ORD04362,13-03-2024,CUST1250,Jill Shaw,Chair,Furniture,West,Ahmedabad,7,49000,9981.74
ORD04363,12-02-2024,CUST1231,Michael Price,Printer,Office Supplies,North,Mumbai,2,18000,1584.22
ORD04364,24-01-2025,CUST1646,Martha Williams,Laptop,Electronics,North,Pune,3,150000,25060.2
ORD04365,22-02-2025,CUST1006,Melissa Henry,Mouse,Electronics,West,Mumbai,4,2000,484.76
ORD04366,04-04-2024,CUST1894,Elaine Martin,Laptop,Electronics,North,Mumbai,5,250000,43763.4
ORD04367,22-01-2025,CUST1979,Gary Rodriguez,Keyboard,Electronics,South,Pune,6,7200,1739.81
ORD04368,16-11-2025,CUST1795,Ryan Gonzalez,Printer,Office Supplies,South,Pune,7,63000,6527.55
ORD04369,21-03-2024,CUST1287,Mr. Reginald Roman,Mouse,Electronics,North,Ahmedabad,1,500,91.55
ORD04370,29-07-2025,CUST1648,Patricia Williams,Mouse,Electronics,North,Pune,2,1000,168.63
ORD04371,15-12-2025,CUST1720,Gerald Vega,Laptop,Electronics,South,Bengaluru,6,300000,67660.81
ORD04372,24-08-2025,CUST1684,Crystal Wallace,Desk,Furniture,North,Pune,2,30000,3481.06
ORD04373,04-01-2025,CUST1424,Susan Garcia,Chair,Furniture,North,Pune,8,56000,10123.84
ORD04374,30-10-2024,CUST1676,Patrick Potts,Laptop,Electronics,West,Ahmedabad,7,350000,61232.3
ORD04375,25-09-2024,CUST1828,Jessica Richardson,Mouse,Electronics,East,Kolkata,1,500,90.06
ORD04376,05-06-2024,CUST1468,Alicia Warren,Chair,Furniture,East,Hyderabad,6,42000,10334.95
ORD04377,01-10-2024,CUST1027,Madison Rodriguez,Chair,Furniture,South,Ahmedabad,1,7000,1702.74
ORD04378,04-10-2025,CUST1594,Douglas Grant,Printer,Office Supplies,West,Delhi,5,45000,3847.33
ORD04379,26-12-2025,CUST1234,Austin Baker,Monitor,Electronics,West,Pune,4,48000,7668.54
ORD04380,18-02-2025,CUST1986,Heather Morales,Mouse,Electronics,East,Mumbai,3,1500,392.53
ORD04381,20-06-2024,CUST1436,Susan Hutchinson,Laptop,Electronics,West,Chennai,7,350000,44739.63
ORD04382,23-07-2025,CUST1046,Christopher Hudson,Monitor,Electronics,East,Hyderabad,2,24000,4038.1
ORD04383,07-02-2024,CUST1083,Jill Barajas,Notebook,Office Supplies,North,Kolkata,4,400,90.31
ORD04384,06-04-2024,CUST1169,Dennis Jones,Desk,Furniture,East,Ahmedabad,5,75000,8497.82
ORD04385,22-10-2024,CUST1021,Charlene Gutierrez,Notebook,Office Supplies,North,Pune,1,100,27.99
ORD04386,13-02-2025,CUST1475,Crystal Hernandez,Printer,Office Supplies,East,Kolkata,5,45000,5716.57
ORD04387,23-04-2025,CUST1012,Michael Smith,Chair,Furniture,South,Kolkata,5,35000,8838.01
ORD04388,11-04-2025,CUST1817,Richard Rodriguez,Mouse,Electronics,West,Delhi,1,500,142.22
ORD04389,15-08-2024,CUST1669,Lauren Smith,Mouse,Electronics,West,Chennai,8,4000,872.76
ORD04390,07-02-2024,CUST1454,Breanna Mccall,Chair,Furniture,North,Mumbai,4,28000,8297.57
ORD04391,21-12-2025,CUST1777,Rebecca Lopez,Mouse,Electronics,West,Delhi,8,4000,672.29
ORD04392,23-06-2024,CUST1944,John Garcia,Laptop,Electronics,North,Pune,5,250000,48134.36
ORD04393,31-12-2024,CUST1342,Mark Weaver,Chair,Furniture,West,Hyderabad,5,35000,6577.19
ORD04394,12-11-2025,CUST1677,Brianna Martinez,Chair,Furniture,East,Kolkata,4,28000,5875.92
ORD04395,22-08-2024,CUST1581,Shannon Jones,Desk,Furniture,North,Hyderabad,6,90000,13652
ORD04396,03-01-2025,CUST1249,Victoria Knight,Laptop,Electronics,North,Delhi,4,200000,40900.88
ORD04397,17-02-2025,CUST1356,Paul Franco,Chair,Furniture,South,Kolkata,3,21000,4886.89
ORD04398,12-04-2025,CUST1241,Darin Baker,Mouse,Electronics,North,Hyderabad,8,4000,957.93
ORD04399,12-12-2025,CUST1934,Jeffrey Harrell,Monitor,Electronics,South,Pune,5,60000,10422.08
ORD04400,19-07-2024,CUST1811,Alyssa Powers,Printer,Office Supplies,East,Kolkata,3,27000,3395.13
ORD04401,06-06-2024,CUST1886,Jeanette Obrien,Desk,Furniture,West,Kolkata,4,60000,8649.76
ORD04402,21-03-2024,CUST1947,Nicole Anderson,Printer,Office Supplies,South,Pune,2,18000,1541.64
ORD04403,08-05-2025,CUST1939,Rachel Oneal,Monitor,Electronics,West,Hyderabad,2,24000,4452.22
ORD04404,07-01-2025,CUST1572,Nicole Moore,Laptop,Electronics,North,Hyderabad,7,350000,44321.64
ORD04405,08-05-2024,CUST1121,Donna Mejia,Monitor,Electronics,North,Kolkata,6,72000,10557.05
ORD04406,15-12-2025,CUST1830,Andre Jones,Keyboard,Electronics,South,Chennai,6,7200,1029.17
ORD04407,01-08-2024,CUST1839,Steven Thomas,Chair,Furniture,West,Delhi,7,49000,10796.61
ORD04408,05-10-2025,CUST1661,Jaclyn Long,Mouse,Electronics,East,Chennai,5,2500,603.67
ORD04409,24-08-2024,CUST1613,Robert Stark,Printer,Office Supplies,South,Pune,1,9000,1087.36
ORD04410,11-04-2024,CUST1741,Joseph Murphy,Keyboard,Electronics,West,Kolkata,8,9600,2145.34
ORD04411,10-09-2025,CUST1853,Travis Dixon,Keyboard,Electronics,North,Chennai,6,7200,1286.34
ORD04412,24-02-2024,CUST1007,Seth Barker,Laptop,Electronics,North,Mumbai,3,150000,25208.77
ORD04413,30-11-2024,CUST1434,Tammy Jacobs,Mouse,Electronics,North,Kolkata,1,500,82.49
ORD04414,21-09-2024,CUST1806,Laura Harrison,Mouse,Electronics,East,Mumbai,8,4000,717.65
ORD04415,02-01-2024,CUST1048,John Peterson,Keyboard,Electronics,South,Ahmedabad,2,2400,582.36
ORD04416,01-10-2025,CUST1052,Lynn King,Chair,Furniture,West,Hyderabad,7,49000,14691.73
ORD04417,11-08-2024,CUST1075,Devon Roberts,Keyboard,Electronics,North,Pune,4,4800,1060.14
ORD04418,22-04-2025,CUST1971,Emily Bullock,Chair,Furniture,South,Kolkata,2,14000,3486.96
ORD04419,12-03-2024,CUST1620,Kylie Bailey,Desk,Furniture,South,Bengaluru,6,90000,12255.66
ORD04420,22-01-2024,CUST1420,Roger Holmes,Mouse,Electronics,South,Mumbai,3,1500,405
ORD04421,28-01-2025,CUST1064,Dennis Coleman,Notebook,Office Supplies,South,Delhi,5,500,115.94
ORD04422,29-04-2024,CUST1706,Patricia Zamora,Keyboard,Electronics,West,Ahmedabad,4,4800,910.15
ORD04423,02-10-2025,CUST1624,Randy Phillips,Notebook,Office Supplies,North,Kolkata,4,400,106.81
ORD04424,06-09-2024,CUST1150,Heather Daniels,Printer,Office Supplies,South,Mumbai,7,63000,5445.4
ORD04425,23-05-2024,CUST1807,Robert Perkins,Monitor,Electronics,South,Kolkata,3,36000,6947.14
ORD04426,08-09-2025,CUST1246,Nathaniel Walter,Printer,Office Supplies,West,Pune,2,18000,1448.79
ORD04427,16-11-2024,CUST1189,Christine Tyler,Desk,Furniture,West,Pune,3,45000,6813.56
ORD04428,12-10-2024,CUST1778,Catherine Holland,Chair,Furniture,South,Kolkata,5,35000,9714.92
ORD04429,28-04-2024,CUST1076,David Washington III,Notebook,Office Supplies,East,Ahmedabad,2,200,73.4
ORD04430,25-01-2024,CUST1619,Kimberly Thomas,Monitor,Electronics,North,Chennai,1,12000,1720.17
ORD04431,07-12-2024,CUST1324,Dawn Levy,Printer,Office Supplies,East,Delhi,8,72000,5407.95
ORD04432,27-06-2025,CUST1490,Victoria Smith,Notebook,Office Supplies,North,Bengaluru,3,300,105.12
ORD04433,17-01-2024,CUST1730,Timothy Reilly,Desk,Furniture,East,Kolkata,2,30000,4006.29
ORD04434,26-02-2025,CUST1182,William Silva,Monitor,Electronics,West,Kolkata,8,96000,11534.1
